""	"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0018205"	"BP"	"GO:0018205"	"peptidyl-lysine modification"	"123/4529"	"374/18614"	9.98373815341431e-05	0.00436296148962813	0.00343657925552901	"5351/6883/64769/10269/5563/1491/10401/405/9869/6944/200186/57326/90780/4582/55870/4000/117143/56950/51742/64754/84695/55183/8520/7341/151194/84289/10474/8850/64332/80218/5352/59343/205564/1487/7468/259282/51176/80854/8467/134145/5562/6880/84250/4015/3094/6879/3006/79969/10919/27154/9474/57673/8985/51200/58508/9189/54880/9767/10013/538/9643/3054/4204/4017/6591/10210/23137/26147/54472/5080/10629/10524/51111/4297/648/1959/23522/57178/170394/51147/10536/29843/4193/8089/675/51562/79609/63894/22938/23168/8554/4016/5371/25942/80349/10933/7329/79903/4706/112869/84901/79447/79918/10626/339287/10609/60681/672/23558/26040/23054/51230/53615/83475/10054/22933/54795/6598/3976/23551/27351/23774/23181"	123
"GO:0050769"	"BP"	"GO:0050769"	"positive regulation of neurogenesis"	"82/4529"	"232/18614"	0.000102257341878371	0.00441118187075874	0.00347456106258394	"2048/3065/5362/3553/659/2335/23363/2043/5270/5364/6091/5361/23129/55179/4311/6474/3280/9353/2247/9037/3572/1946/4124/3400/7124/2852/3569/2737/3984/57154/5764/6604/10013/100528062/5365/3897/4204/2664/7976/4067/27067/90865/5789/5080/4192/23529/4135/26011/22891/1959/118813/57698/3845/65981/23011/26259/3981/10419/2290/51199/3091/22938/23405/56965/8482/79006/8140/5176/5048/9423/51393/4137/1636/650/1869/7052/7040/3976/706/23654/7074/8867"	82
"GO:0120032"	"BP"	"GO:0120032"	"regulation of plasma membrane bounded cell projection assembly"	"71/4529"	"195/18614"	0.000102608758451184	0.00441118187075874	0.00347456106258394	"1969/832/2048/79647/26052/10806/23433/55704/55845/5868/51364/79598/64422/2596/5337/5290/3064/202018/9353/9662/4651/5295/100506658/2150/324/1809/9474/6624/221908/857/8976/5420/538/139818/2332/5365/27067/23189/347240/7046/4957/10807/64787/391/116985/10413/51196/23329/117177/688/22873/382/8814/23224/7043/51466/3320/9738/79874/1540/146206/54849/9513/90410/84299/9842/115704/1785/2909/79734/11135"	71
"GO:0001101"	"BP"	"GO:0001101"	"response to acid chemical"	"53/4529"	"136/18614"	0.000103000822013358	0.00441118187075874	0.00347456106258394	"83667/1307/64121/2730/10542/28956/824/1788/1290/1373/23677/5290/3184/56034/836/153129/6880/7124/2729/58528/2534/1956/1278/538/1288/4067/5339/3297/210/445/572/143686/6935/22849/7846/7009/3856/3843/599/6495/197131/64506/4313/1728/8140/1535/1277/596/5111/1051/84861/80339/1291"	53
"GO:0030433"	"BP"	"GO:0030433"	"ubiquitin-dependent ERAD pathway"	"36/4529"	"83/18614"	0.000106556743874723	0.00453324849437893	0.00357070943050395	"118424/10277/7844/23190/54431/55139/7466/10299/23197/821/4121/4189/857/29978/10134/7993/11160/7415/29979/3309/11253/258010/84447/55298/10206/5706/6400/55829/267/79089/55666/55741/6449/126433/7353/80020"	36
"GO:0005525"	"MF"	"GO:0005525"	"GTP binding"	"130/4684"	"382/18369"	0.000107337812739511	0.0163287647629981	0.0149990469907054	"115273/64121/205/9077/2633/115362/2773/5906/389/4893/5872/7818/6016/26052/127829/8934/338382/55733/375/159/11321/30845/23433/5861/11159/390/7277/10123/4735/55207/5868/378/8801/200894/29083/60678/7879/339122/58477/22808/5912/9364/399/55752/2982/54622/84340/23176/309/54974/7280/4337/58528/51175/10981/55915/2770/381/9367/1968/6102/23708/23157/57826/116442/5862/6674/4882/2776/158158/391/10938/81876/5870/23682/2977/6734/221079/22931/9886/56681/2288/3845/10059/120892/7846/23011/400/51184/387496/55647/84932/5106/394/382/51062/51199/2643/376267/8892/3320/1983/122622/79705/4261/54988/1731/6236/10381/91608/27175/201475/11031/7052/57403/2778/148252/2769/3643/9230/1785/126298/2909/6237/2781/23551/9567/55964/11158/4600"	130
"GO:0097193"	"BP"	"GO:0097193"	"intrinsic apoptotic signaling pathway"	"102/4529"	"301/18614"	0.000107397894449438	0.00453897417067889	0.0035752193810142	"1969/65018/1870/2537/3065/6421/204851/4170/10962/6280/4582/3428/5743/23612/6201/5163/151126/54431/3708/58515/5291/11235/4487/7466/6423/836/5295/6880/3094/8382/972/8870/7124/1026/100133941/8876/9774/6648/5071/3315/51024/857/60401/10134/8795/4824/5423/6591/50484/4609/10210/3301/29979/153090/138151/960/9479/90993/114971/79073/572/84447/837/259230/10105/3070/664/8531/10059/120892/7009/4193/317/675/7178/8428/599/4776/30001/3091/22938/9529/84334/23368/207/5371/55829/1540/8996/51741/489/7157/672/9368/5771/596/1869/1051/1032/5329/9647/4282"	102
"GO:0032873"	"BP"	"GO:0032873"	"negative regulation of stress-activated MAPK cascade"	"25/4529"	"51/18614"	0.000112871170504164	0.00467623604694139	0.00368333661231685	"65018/26191/11221/64853/1739/6423/2150/153769/1843/7430/5071/4609/3301/2218/9479/27250/80824/2308/51339/1540/5048/9611/1845/6317/140885"	25
"GO:0070303"	"BP"	"GO:0070303"	"negative regulation of stress-activated protein kinase signaling cascade"	"25/4529"	"51/18614"	0.000112871170504164	0.00467623604694139	0.00368333661231685	"65018/26191/11221/64853/1739/6423/2150/153769/1843/7430/5071/4609/3301/2218/9479/27250/80824/2308/51339/1540/5048/9611/1845/6317/140885"	25
"GO:1901653"	"BP"	"GO:1901653"	"cellular response to peptide"	"123/4529"	"375/18614"	0.000113437403646367	0.00467623604694139	0.00368333661231685	"6339/84275/57085/2048/6548/54741/8412/10768/26191/5872/6464/51043/7391/4921/51094/183/8462/23433/3553/3676/8837/1373/2043/55022/5468/5894/8850/185/5290/51274/1909/5562/5295/1393/324/6690/90933/7124/896/2729/55023/2534/2697/5167/2852/3624/3484/7532/781/857/1020/3638/23641/23516/23484/5327/4067/760/8767/5747/3297/23189/55667/51510/4882/8013/7099/2844/10999/445/5286/2101/143686/837/23235/23621/7431/1979/5791/23371/4035/4193/114882/490/55198/2706/2308/9882/8660/328/599/5106/58533/6655/4149/677/6430/207/2200/4644/64506/55829/4363/2303/1535/1398/7157/782/990/6774/3690/252983/2885/9021/11031/5771/27131/3643/773/9518/478/2358/80339"	123
"GO:0048753"	"BP"	"GO:0048753"	"pigment granule organization"	"21/4529"	"40/18614"	0.000113557413344156	0.00467623604694139	0.00368333661231685	"23557/8934/9839/130340/84343/55330/63971/10981/1174/357/11234/23682/26985/26258/164/596/8943/348/89781/162/25825"	21
"GO:0045017"	"BP"	"GO:0045017"	"glycerolipid biosynthetic process"	"87/4529"	"250/18614"	0.000119564139899825	0.00488314237206026	0.00384631077251322	"5293/55650/2170/84879/10026/126969/51205/8394/5298/93183/5279/5321/9926/824/3707/22979/85465/253558/51447/5291/5359/5337/5290/1609/55300/2247/8821/2180/5295/64924/56895/5154/2710/4952/8776/3612/9791/23167/84302/8818/56623/81490/57104/84188/5286/114971/10524/84649/7405/23682/253430/51196/55361/57678/55500/1606/56994/57605/9107/160851/3356/63874/84962/5106/22863/146850/10400/94005/284098/30837/8526/9021/9489/5833/171586/128869/8813/23396/718/57153/7376/27440/5297/27124/80339/8867/56894"	87
"GO:0003205"	"BP"	"GO:0003205"	"cardiac chamber development"	"62/4529"	"166/18614"	0.000120102194082429	0.00488314237206026	0.00384631077251322	"9249/7798/10269/8543/4853/5629/6262/9784/2274/659/7048/7474/6091/23129/6474/3280/53834/7468/9353/3516/287/1909/6423/1363/4208/6586/9794/2296/5754/10370/8701/6604/3084/55636/23462/23414/157378/7046/2022/55742/4193/10818/6926/25831/3091/9321/7168/55897/2294/2303/7157/54903/6909/80000/2280/650/182/655/7040/10848/10454/9510"	62
"GO:0009165"	"BP"	"GO:0009165"	"nucleotide biosynthetic process"	"100/4529"	"295/18614"	0.000122991567534328	0.00496916874113535	0.00391407126870251	"64802/978/65018/5538/79717/51727/205/26289/271/515/80308/4720/6391/7371/29922/23057/8564/159/6241/109/790/8942/5163/55022/4705/3615/523/4710/8833/521/10606/1633/4717/2982/2180/6389/134145/79993/8382/79646/60481/6785/221264/9519/2617/9551/10135/3614/4708/51422/5634/7114/56474/5160/5165/5631/2182/50484/7415/4882/4702/6240/8050/51144/4723/2977/1737/132/9060/83401/51703/4522/4707/122481/9556/122622/4832/527/115/4706/5198/80347/79877/516/498/80025/84532/55902/100/514/54963/374291/7040/6576/23181/4535/4536/4537/4539/4538"	100
"GO:0030426"	"CC"	"GO:0030426"	"growth cone"	"62/4724"	"167/19518"	0.000125228578338	0.00204541700350334	0.00155255425973042	"65018/22911/9860/1314/23046/5664/149371/3676/8941/2043/25791/26059/91653/2596/323/23022/10409/56104/1809/114787/6624/22853/1020/2332/3897/2316/81551/203228/5727/25861/6809/5818/9638/10006/54536/118813/57698/2288/2026/114134/120892/5101/57447/51199/3320/4644/4756/267/10300/10381/5048/9513/51393/4137/3675/201255/1630/5802/1785/57616/22933/27124"	62
"GO:0005839"	"CC"	"GO:0005839"	"proteasome core complex"	"13/4724"	"20/19518"	0.000127731499664225	0.00204541700350334	0.00155255425973042	"5690/5692/5696/5698/5689/5683/5695/5682/5693/5684/5685/5691/9491"	13
"GO:0005604"	"CC"	"GO:0005604"	"basement membrane"	"36/4724"	"84/19518"	0.000128012492736263	0.00204541700350334	0.00155255425973042	"64856/3339/3915/83872/3914/2335/3913/1295/151887/55214/1739/55914/1946/7045/6678/667/3910/3908/7058/3912/7076/1288/4017/1289/30008/59/1308/1284/22795/2200/302/4016/5176/3909/3911/9510"	36
"GO:2000377"	"BP"	"GO:2000377"	"regulation of reactive oxygen species metabolic process"	"57/4529"	"150/18614"	0.000129542323784927	0.0052011242999648	0.00409677598969831	"84275/65018/80149/2773/183/7498/8837/55022/7048/11334/378/185/2150/7416/5159/8870/7124/1432/1026/9474/2534/8838/6648/5071/9263/5165/10013/7099/5547/4314/1410/1645/8644/664/2308/730249/10901/2643/3091/384/10516/84334/10229/1535/7157/672/4137/2885/51181/596/655/54/22933/7040/2358/613/706"	57
"GO:0060350"	"BP"	"GO:0060350"	"endochondral bone morphogenesis"	"28/4529"	"60/18614"	0.000133523809004408	0.00524726650589829	0.00413312087793358	"10269/7059/4209/4664/659/5915/7048/6474/658/4208/309/2296/654/1749/55790/6781/4325/4882/85301/871/1305/5916/338773/4323/9321/1277/8313/6662"	28
"GO:1903078"	"BP"	"GO:1903078"	"positive regulation of protein localization to plasma membrane"	"28/4529"	"60/18614"	0.000133523809004408	0.00524726650589829	0.00413312087793358	"1969/2048/163882/2042/27032/5357/1739/5295/8878/7124/7430/2852/1956/245812/65267/10857/51201/391/25921/6809/4035/382/3958/9495/207/5780/342667/3675"	28
"GO:0034329"	"BP"	"GO:0034329"	"cell junction assembly"	"142/4529"	"444/18614"	0.000133766667189825	0.00524726650589829	0.00413312087793358	"22883/1969/2048/6548/1307/10420/5586/5906/829/389/204851/8394/6281/5872/64218/50848/26052/3915/8934/183/119/3987/3553/3655/2335/92737/57633/10015/5364/7474/2042/90102/2596/23129/2047/1739/9948/55203/22998/2555/2895/10611/287/7368/9693/1016/100506658/4208/1946/324/1495/26167/56127/56123/56122/56940/10211/7124/266727/667/2697/5796/4301/7058/79778/6624/7205/222256/4897/54674/857/64101/1020/23229/27286/100528062/84631/4204/137075/10395/6591/6386/27067/5747/5339/5789/8777/84885/11187/78999/5818/83700/56288/22943/1308/928/3678/2706/27253/23077/10160/1948/8874/4323/84962/64403/145581/382/10979/6495/87/55334/23768/7082/26585/83660/79834/1012/1398/57555/9423/8506/1845/10052/3690/1636/5578/3909/1000/596/1005/79953/84612/23396/5802/5566/51599/1399/9647/613/23654/23562"	142
"GO:0051251"	"BP"	"GO:0051251"	"positive regulation of lymphocyte activation"	"109/4529"	"327/18614"	0.00013395885849429	0.00524726650589829	0.00413312087793358	"8764/2048/26191/51043/27/1604/11221/3707/114548/57162/3552/3553/27177/2736/55183/1803/57181/7048/58515/64332/3592/5290/3280/7468/79155/952/399/5530/51176/5618/3572/4208/972/9308/10385/3134/3105/3133/3127/3123/3117/3108/3111/3113/3115/1026/100133941/2534/8876/55274/3569/2737/7784/857/6604/4067/9760/8767/80380/301/7099/4192/55626/923/572/10524/23529/51111/3601/648/1326/57178/57678/101/7480/3071/9840/10808/1948/8660/4323/55012/207/567/26258/64410/3566/118460/164/146850/6347/10892/596/140885/100/4773/8943/970/51293/7297/6597/23149/84807/558/7040/6598/4282/3956/861"	109
"GO:0032495"	"BP"	"GO:0032495"	"response to muramyl dipeptide"	"13/4529"	"20/18614"	0.000135300044338282	0.00526768172623712	0.00414920135970732	"26191/55914/90933/1432/7128/3663/23641/8767/51510/64170/7431/4792/182"	13
"GO:0000209"	"BP"	"GO:0000209"	"protein polyubiquitination"	"85/4529"	"244/18614"	0.000136575603173618	0.00528531129389954	0.00416308766300306	"118424/10277/127544/55223/26191/27246/55585/23623/27252/149041/29089/51514/23219/9781/57162/64795/164781/7325/7324/10425/165918/6047/29945/23321/10299/23194/6502/1161/4012/7320/81545/255488/57531/10758/7128/23328/5071/54476/223082/57154/9690/10013/7319/7336/55284/25897/10210/246184/7185/54542/90678/117854/85363/10346/55626/1643/80829/84447/7321/54708/8945/118611/4193/7334/6049/7174/25831/57161/9870/78990/54551/51283/267/1728/84937/7326/672/54941/23327/220441/596/79016/148203/23759/7267"	85
"GO:0051261"	"BP"	"GO:0051261"	"protein depolymerization"	"46/4529"	"115/18614"	0.000140325584478132	0.0053660285551613	0.00422666632769555	"832/3925/9829/22911/829/10763/23271/25802/119/822/344148/5290/2580/118/9948/57482/9037/3796/2150/324/136319/10013/81551/444/347240/7111/23075/9645/6588/6840/120/1073/6710/146057/4130/29767/29766/50810/10300/146206/9525/10297/6455/57553/11078/8867"	46
"GO:0032092"	"BP"	"GO:0032092"	"positive regulation of protein binding"	"37/4529"	"87/18614"	0.000141167314106828	0.0053660285551613	0.00422666632769555	"22924/119/23228/7474/23129/118/9693/10923/5515/3077/10211/5071/857/1020/8767/6788/115908/3297/10418/54972/25805/6934/65981/120892/4035/121665/51339/4140/567/302/267/1440/1636/2280/650/348/7074"	37
"GO:0048145"	"BP"	"GO:0048145"	"regulation of fibroblast proliferation"	"37/4529"	"87/18614"	0.000141167314106828	0.0053660285551613	0.00422666632769555	"10269/3725/6277/4921/1660/183/2355/2335/84289/55845/7474/56034/5159/972/1026/6648/5154/358/1956/1021/857/94241/4609/153090/2495/4297/648/57178/3981/5371/51003/7157/990/3690/1869/4282/3976"	37
"GO:0048732"	"BP"	"GO:0048732"	"gland development"	"141/4529"	"441/18614"	0.000143030456866414	0.0054048685582932	0.00425725948084738	"1969/6195/10269/3725/79971/8543/1435/79084/3321/4853/90780/51043/4580/55870/128239/5087/1999/5629/81606/7498/7039/2736/3232/8837/1373/3488/5270/5894/7048/7474/6091/5361/23129/5290/3280/4487/5860/3516/3184/51176/5308/2247/1909/5618/5122/5066/4124/5307/2246/1436/2296/3400/7124/4855/5454/7128/10370/6648/3482/5154/3569/2737/1956/3082/857/5764/190/2002/367/538/4824/3084/5423/6591/9821/340481/301/5727/7046/445/27122/5080/4192/1374/23705/8945/2288/7421/5916/2735/10818/144455/6926/84876/9612/675/8660/10419/5106/394/382/6495/3091/6430/7043/55727/207/2252/1588/5371/55897/79798/4313/1459/2294/8140/5176/9423/3213/6909/6662/9368/2194/9480/8792/596/5111/650/7052/100/1051/655/3911/3643/1054/51599/7040/2909/1399/6598/706"	141
"GO:0016239"	"BP"	"GO:0016239"	"positive regulation of macroautophagy"	"33/4529"	"75/18614"	0.000145802851582916	0.00547741238929037	0.00431440016964652	"65018/83667/5563/57535/2773/79443/3064/291/112574/7416/11152/665/8767/203228/10558/90678/26086/55626/7405/143686/5049/10133/51322/9531/664/1634/10206/3091/9517/84219/140775/10241/55062"	33
"GO:0060491"	"BP"	"GO:0060491"	"regulation of cell projection assembly"	"71/4529"	"197/18614"	0.000147186666173515	0.00549725083429454	0.00433002634208132	"1969/832/2048/79647/26052/10806/23433/55704/55845/5868/51364/79598/64422/2596/5337/5290/3064/202018/9353/9662/4651/5295/100506658/2150/324/1809/9474/6624/221908/857/8976/5420/538/139818/2332/5365/27067/23189/347240/7046/4957/10807/64787/391/116985/10413/51196/23329/117177/688/22873/382/8814/23224/7043/51466/3320/9738/79874/1540/146206/54849/9513/90410/84299/9842/115704/1785/2909/79734/11135"	71
"GO:0051656"	"BP"	"GO:0051656"	"establishment of organelle localization"	"142/4529"	"445/18614"	0.000149962628371247	0.0055685544777855	0.00438619017085844	"5293/65018/10726/553115/29899/84722/6284/23557/80128/4000/83540/22920/4139/149371/56776/3192/6382/27436/5861/150465/129880/3676/4430/66008/55686/79083/8850/10015/79443/25978/55773/10342/7879/11235/1739/3064/55330/7345/55435/7320/63971/55166/23195/2697/6993/7430/5071/7462/1780/8976/1020/357/6399/8409/10013/51566/3598/6845/91782/10947/4067/6386/7534/55638/157769/83696/51510/23287/8013/6812/26086/89958/387755/7251/5080/84364/5871/113130/10524/5870/4647/9846/9638/8027/56288/56681/26985/54536/119032/10059/120892/7846/8825/92558/10464/161424/122553/10640/55860/3091/23224/10972/9321/79789/161176/26258/4644/8120/3566/1731/29109/79567/2294/5048/10749/9423/3996/4642/80179/4137/26115/55062/9368/30850/201294/1453/57132/56907/81929/22878/9525/9371/10079/8943/79816/9230/1785/79036/4627/25777/8867/7109"	142
"GO:0048144"	"BP"	"GO:0048144"	"fibroblast proliferation"	"42/4529"	"103/18614"	0.000162681480017424	0.00596617471381368	0.00469938419238749	"10269/5052/3725/6277/1163/4921/1660/183/2355/2335/84289/55845/7474/56034/5159/972/1026/6648/5154/358/1956/1021/857/94241/4609/153090/2495/4297/648/57178/3981/54331/5371/10933/51003/7157/990/3690/1869/26528/4282/3976"	42
"GO:0048545"	"BP"	"GO:0048545"	"response to steroid hormone"	"112/4529"	"339/18614"	0.000162780543577926	0.00596617471381368	0.00469938419238749	"6339/3065/178/2629/477/5743/3192/64754/6382/81606/55818/1261/3557/8837/3417/1373/10474/7048/27086/5290/952/9353/5978/3490/6696/3148/836/55325/6502/1601/5122/5066/4015/6879/6586/654/7124/55809/85315/6446/2852/3569/358/857/5931/190/10013/367/4824/6781/8754/5327/114907/3301/687/301/8013/210/5069/2022/445/20/133/4192/572/2101/10413/8644/648/8031/57178/2288/2/490/9612/2706/6049/51569/730249/5106/29966/5732/677/7043/57617/9101/10081/21/79447/1535/5176/9611/672/1277/1636/8313/23558/4864/498/596/5111/655/56937/9667/10498/6597/7538/7040/478/706/3275/4537"	112
"GO:1901293"	"BP"	"GO:1901293"	"nucleoside phosphate biosynthetic process"	"100/4529"	"297/18614"	0.000163456841474347	0.00596617471381368	0.00469938419238749	"64802/978/65018/5538/79717/51727/205/26289/271/515/80308/4720/6391/7371/29922/23057/8564/159/6241/109/790/8942/5163/55022/4705/3615/523/4710/8833/521/10606/1633/4717/2982/2180/6389/134145/79993/8382/79646/60481/6785/221264/9519/2617/9551/10135/3614/4708/51422/5634/7114/56474/5160/5165/5631/2182/50484/7415/4882/4702/6240/8050/51144/4723/2977/1737/132/9060/83401/51703/4522/4707/122481/9556/122622/4832/527/115/4706/5198/80347/79877/516/498/80025/84532/55902/100/514/54963/374291/7040/6576/23181/4535/4536/4537/4539/4538"	100
"GO:0019898"	"CC"	"GO:0019898"	"extrinsic component of membrane"	"97/4724"	"288/19518"	0.000164633176633454	0.00257458265586359	0.00195421239900853	"127262/8514/5293/80149/84455/9829/2773/6277/2629/130497/5270/523/8997/11343/83850/5291/5290/1173/27163/5530/153478/1016/112574/5295/324/1495/51805/2534/134957/94120/7430/26100/3092/2770/222256/57488/6853/11152/94121/2332/9821/4067/64089/528/301/23230/2776/6812/338322/5286/9776/2352/7405/54843/64072/1755/3845/9921/7316/10160/23263/55701/64403/10484/54331/10979/22863/51004/55102/207/26258/9101/5371/10229/1540/25894/146206/1012/146850/23533/30837/342667/4836/55062/9021/1000/1005/2280/2778/10297/2769/80700/5329/57664/1399/2781/7074"	97
"GO:0005201"	"MF"	"GO:0005201"	"extracellular matrix structural constituent"	"64/4684"	"167/18369"	0.000168136782281023	0.0204144543163321	0.0187520222150626	"64856/3339/1307/1893/7286/7059/3915/83872/2331/3914/4052/2202/1290/2335/1293/3913/1295/25890/256076/3490/1462/10085/2201/7045/6678/1303/3910/1300/3908/7058/2006/7784/7980/1278/5118/3912/27286/1288/4147/115908/169044/85301/256158/1289/10418/30008/1305/1308/1634/1284/22795/4053/10516/2200/79875/4240/4239/1277/84034/3909/3911/50509/1291/1292"	64
"GO:0016570"	"BP"	"GO:0016570"	"histone modification"	"150/4529"	"475/18614"	0.000171714118979819	0.00623215536907545	0.00490888950303888	"29943/51702/65018/2140/6883/3065/5928/6421/64769/10269/9682/5563/55170/79084/54665/9869/6944/26097/57459/200186/57326/90780/4582/55870/4000/27005/117143/56950/51742/64754/55818/55183/8520/151194/8864/84289/10474/79885/8850/7324/9730/84864/64332/80218/165918/10336/1487/7468/259282/84142/51176/817/80854/8467/134145/5562/6880/7320/6879/221656/3006/10919/27154/55809/9474/57673/51200/1020/58508/6907/5931/54880/9767/10013/55869/9643/7319/3054/4204/6591/26147/28989/5080/1643/10629/8986/10524/51111/4297/648/51322/23522/170394/51147/120892/8089/7334/11108/64426/84678/675/10038/10419/5587/84312/51562/79609/79697/91748/122953/22938/9252/78990/23186/9112/5888/23168/25942/80349/10933/79903/79091/112869/79447/3299/7157/1107/10626/23512/100170841/339287/672/4591/5578/23558/26040/23054/51230/7052/8202/53615/84954/23030/10498/22933/6598/3976/23774/10600/3275"	150
